filename,decision,website,city,area,industry,name,phone,has_website,rating,review_count,address,place_id,pipeline_stage,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score
thewinterhavenhandyman_com.png,LEAD,thewinterhavenhandyman.com,Lakeland,Winter Haven FL,Remodelers,"""The Winter Haven Handyman""",(863) 585-0786,Yes,5.0,25.0,"1870 U.S. Hwy 17-92 W, Lake Alfred, FL 33850, USA",ChIJ_Rw7DgQT3YgRbPngsVG1o28,alive,,200.0,https://www.thewinterhavenhandyman.com/,1433.0,False,
timberlandscaping_us.png,LEAD,timberlandscaping.us,Fort Lauderdale,Las Olas Fort Lauderdale FL,Landscapers,Timber Trees Landscaping tree service,(754) 304-1442,Yes,5.0,33.0,"2881 E Oakland Park Blvd unit #410, Fort Lauderdale, FL 33306, USA",ChIJS4rAxK-cYU4RxM_jwkPrtr0,alive,,200.0,https://timberlandscaping.us/,1847.0,False,
rmccpa1_com.png,LEAD,rmccpa1.com,Fort Lauderdale,Las Olas Fort Lauderdale FL,Accountants,"Rosa M. Cohen, CPA.",(561) 866-9602,Yes,5.0,1.0,"8 SE 8th St 2nd Floor, Fort Lauderdale, FL 33316, USA",ChIJDVdDoFgA2YgRvuJ_kPdmvjY,alive,,200.0,,1047.0,False,
superiorelectricandair_com.png,LEAD,superiorelectricandair.com,Fort Lauderdale,Las Olas Fort Lauderdale FL,Electricians,Superior Electric and Air,(954) 575-1327,Yes,5.0,85.0,"1975 E Sunrise Blvd #535, Fort Lauderdale, FL 33304, USA",ChIJAWE1qa6AYyARXbYygcNqiF4,alive,,200.0,,2073.0,True,
snapesbookkeeping_com.png,LEAD,snapesbookkeeping.com,Lakeland,Bartow FL,Accountants,Snape's Bookkeeping Services LLC,(863) 510-6183,Yes,5.0,2.0,"142 Windsor Reserve Dr, Bartow, FL 33830, USA",ChIJL3wbVfFuDWkRTFlU50h3EmE,alive,,200.0,https://snapesbookkeeping.com/,1314.0,True,
jenkinsroofingtampa_com.png,LEAD,jenkinsroofingtampa.com,Lakeland,Plant City FL,Roofers,Jenkins Roofing Tampa Inc.,(813) 321-3700,Yes,5.0,18.0,"2402 W Baker St, Plant City, FL 33563, USA",ChIJvXFEDAW6mC8RjaTUAVUials,alive,,200.0,https://jenkinsroofingtampa.com/,3950.0,False,
jdmroofrestoration_com.png,LEAD,jdmroofrestoration.com,Lakeland,Mulberry FL,Roofers,JDM Roof Restoration,(863) 604-9387,Yes,5.0,95.0,"103 Oak Square N, Lakeland, FL 33813, USA",ChIJ87cJHHHaoi4RTIFADOT5aBo,alive,,200.0,,1571.0,True,
hudsonspools_com.png,LEAD,hudsonspools.com,Orlando,Maitland FL,Pool service companies,Hudson's Pools,(407) 212-7032,Yes,5.0,22.0,"225 S Swoope Ave #205, Maitland, FL 32751, USA",ChIJLa0zVJk-QIQRlK1_VCzkQrY,alive,,200.0,,821.0,True,
instudioandco_com.png,LEAD,instudioandco.com,Orlando,Thornton Park Orlando FL,Remodelers,IN Studio + Co. Interior Design and Construction Consultants,(321) 229-2869,Yes,5.0,11.0,"710 E Central Blvd, Orlando, FL 32801, USA",ChIJc-qhKkp754gRwtboGdSvgVY,alive,,200.0,,297.0,True,
hilowroofing_com.png,LEAD,hilowroofing.com,Orlando,Casselberry FL,Roofers,Hi Low ROOFING & SOLAR,(407) 287-6171,Yes,5.0,304.0,"13330 W Colonial Dr Suite 110, Winter Garden, FL 34787, USA",ChIJTQ65d6Rx54gRtpe16cLWPv0,alive,,200.0,,120.0,True,
kimberlandscapes_net.png,LEAD,kimberlandscapes.net,Orlando,Oviedo FL,Landscapers,Kimber Landscapes,(407) 484-5997,Yes,5.0,36.0,"1000 Willa Dr, Oviedo, FL 32765, USA",ChIJhw30eIowvCwROrPZm3iT7xg,alive,,200.0,,1091.0,True,
joshregistercpa_com.png,LEAD,joshregistercpa.com,Orlando,Maitland FL,Accountants,Josh Register CPA,(321) 295-7921,Yes,5.0,3.0,"706 Turnbull Ave STE 102, Altamonte Springs, FL 32701, USA",ChIJG-6XGWZx54gRlV6BfpdS88U,alive,,200.0,https://www.joshregistercpa.com/,4868.0,True,
joshjohnsonpestcontrol_com.png,LEAD,joshjohnsonpestcontrol.com,Lakeland,Oakbridge Lakeland FL,Pest control,"Josh Johnson Pest Control, LLC",(863) 298-2001,Yes,5.0,11.0,"1005 Browning Rd, Lakeland, FL 33811, USA",ChIJzQyeimY53YgRz2MPtwc6HKw,alive,,200.0,,1392.0,True,
pesttechcentral_com.png,LEAD,pesttechcentral.com,Lakeland,Lake Wales FL,Pest control,"Pest Tech Central, Inc.",(863) 632-4308,Yes,5.0,19.0,"407 S Lake Starr Blvd, Lake Wales, FL 33898, USA",ChIJU1nYzzoL3YgR_7E3HmvBvdY,alive,,200.0,,624.0,True,
posadacustomhomes_com.png,LEAD,posadacustomhomes.com,Orlando,Winter Park FL,Remodelers,Posada Custom Homes,(407) 740-7707,Yes,5.0,8.0,"240 N Pennsylvania Ave, Winter Park, FL 32789, USA",ChIJI7TWfBFw54gRBY0foWkQous,alive,,202.0,,1515.0,True,
rastalawncare_com.png,LEAD,rastalawncare.com,Lakeland,Winter Haven FL,Landscapers,Rasta Lawn Care & Concrete Services,(863) 219-4656,Yes,5.0,6.0,"351 Avenue L NE, Winter Haven, FL 33881, USA",ChIJ___rt8QS3YgRjRho6F50KrE,alive,,200.0,https://www.rastalawncare.com/,2351.0,False,
relianceair_com.png,LEAD,relianceair.com,Orlando,Casselberry FL,HVAC companies,Reliance Air llc.,(407) 504-1379,Yes,5.0,275.0,"600 Savage Ct suite 620, Longwood, FL 32750, USA",ChIJ8VLjgY4x5IgRO2wj_OIp9nM,alive,,200.0,https://relianceair.com/,1787.0,False,
renovationsbyrobllc_com.png,LEAD,renovationsbyrobllc.com,Jacksonville,Neptune Beach FL,Remodelers,Renovations by Rob LLC,(904) 333-6653,Yes,5.0,2.0,"2558 Patsy Anne Dr, Jacksonville, FL 32207, USA",ChIJOxe65MXZvqgRrrp_StlPmno,alive,,200.0,,823.0,True,
revivedesignandrenovation_com.png,LEAD,revivedesignandrenovation.com,Orlando,Winter Park FL,Remodelers,Revive Design and Renovation,(407) 598-5232,Yes,5.0,51.0,"Showroom coming soon, 601 S New York Ave, Winter Park, FL 32789, USA",ChIJYeubTpNx54gRaQZxaMHKSyU,alive,,202.0,,1626.0,True,
rjpccpas_com.png,LEAD,rjpccpas.com,Lakeland,Davenport FL,Accountants,Reiser Jennings & Co PC,(563) 275-6954,Yes,5.0,10.0,"1706 N Brady St # 306, Davenport, IA 52803, USA",ChIJHWrl95I04ocRlGkFYv7Wp1o,alive,,200.0,,888.0,True,
poolcareoviedo_com.png,LEAD,poolcareoviedo.com,Orlando,Oviedo FL,Pool service companies,"Pool Care of Oviedo, LLC",(407) 617-6309,Yes,5.0,31.0,"1006 Zachary Ct, Oviedo, FL 32765, USA",ChIJwda8oQBp54gR9asUYWPjPiM,alive,,200.0,https://www.poolcareoviedo.com/,1594.0,False,
expertelectricfl_com.png,LEAD,expertelectricfl.com,Lakeland,Plant City FL,Electricians,Expert Electrical Services LLC,(813) 731-2717,Yes,5.0,32.0,"4802 Charlie Taylor Rd, Plant City, FL 33565, USA",ChIJ592vMaP72mYRUxn117vb6Ug,alive,,200.0,https://www.expertelectricfl.com/,1663.0,False,
gnxconstruction_com.png,LEAD,gnxconstruction.com,Orlando,Downtown Orlando FL,Remodelers,GNX Construction,(943) 238-4912,Yes,5.0,6.0,"601 N Magnolia Ave, Orlando, FL 32801, USA",ChIJe-N90Fx754gRmiKFjvSXQVw,alive,,200.0,https://www.gnxconstruction.com/,339.0,True,
goalbridgeg_com.png,LEAD,goalbridgeg.com,Orlando,Winter Garden FL,Accountants,Goal Bridge Group,(407) 347-9000,Yes,5.0,161.0,"13335 W Colonial Dr, Winter Garden, FL 34787, USA",ChIJ7S2MiGeD54gRu1QG9uDM0Jg,alive,,200.0,,717.0,True,
goldsmithpools_com.png,LEAD,goldsmithpools.com,Lakeland,Downtown Lakeland FL,Pool service companies,Goldsmith Pools,(863) 600-4605,Yes,5.0,51.0,"3240 N Galloway Rd, Lakeland, FL 33810, USA",ChIJiYQWgG9H3YgRxDcsmVkW5U0,alive,,200.0,,984.0,True,
freshcoatservicesfl_com.png,LEAD,freshcoatservicesfl.com,Lakeland,Haines City FL,Cleaning companies,Fresh Coat Pressure Washing,(863) 624-4677,Yes,5.0,50.0,"202 Barrington Dr, Haines City, FL 33844, USA",ChIJEQ94Cn_F-yERbdgMOp_kVCY,alive,,200.0,https://freshcoatservicesfl.com/,266.0,False,
harprollc_com.png,LEAD,harprollc.com,Lakeland,Plant City FL,Remodelers,Harpro LLC,(813) 793-7486,Yes,5.0,9.0,"102 S Evers St Suite 105, Plant City, FL 33563, USA",ChIJ6eVeW3Y33YgR2pUTp8jwPpU,alive,,202.0,,1831.0,True,
protectpreserveroofing_com.png,LEAD,protectpreserveroofing.com,Lakeland,North Lakeland FL,Roofers,Protect Preserve Roofing,(833) 777-6634,Yes,5.0,30.0,"559 Laura Rd, Lakeland, FL 33815, USA",ChIJn3QjliWrk4gRE4tyS1sjQyk,alive,,200.0,,1189.0,True,
fuquaconstructionfl_com.png,LEAD,fuquaconstructionfl.com,Lakeland,Dixieland Lakeland FL,Remodelers,Fuqua Construction Inc.,(863) 816-3732,Yes,5.0,1.0,"900 W Beacon Rd, Lakeland, FL 33803, USA",ChIJC-2qa-A53YgR-uvqpJl4C3k,alive,,200.0,,2723.0,True,
onpointroofingfl_com.png,LEAD,onpointroofingfl.com,Orlando,MetroWest Orlando FL,Roofers,OnPoint Roofing LLC,(321) 666-5819,Yes,5.0,38.0,"2295 S Hiawassee Rd, Orlando, FL 32835, USA",ChIJrUq15Cd554gRarQd6hBnyDk,alive,,200.0,,2335.0,True,
orlandorooftech_com.png,LEAD,orlandorooftech.com,Orlando,Thornton Park Orlando FL,Roofers,Orlando Roof Tech,(407) 809-7663,Yes,5.0,81.0,"5036 Dr Phillips Blvd #238, Orlando, FL 32819, USA",ChIJEbUF9YJ_54gR6WxKwW7YlAM,alive,,200.0,https://orlandorooftech.com/,2363.0,False,
mccarroncpa_com.png,LEAD,mccarroncpa.com,Orlando,Winter Park FL,Accountants,McCarron Accounting & Consulting CPA's,(407) 897-7050,Yes,5.0,15.0,"628 Ellen Dr, Winter Park, FL 32789, USA",ChIJt3MWWJZ654gR6BzK_Eg8Mqg,alive,,200.0,,505.0,False,
matthvac_com.png,LEAD,matthvac.com,Orlando,Audubon Park Orlando FL,HVAC companies,Matt HVAC-R Services Inc,(321) 228-6140,Yes,5.0,44.0,"3015 Trot St, Orlando, FL 32810, USA",ChIJ0QaDQ_Zx54gRyaEKNZ-DYj0,alive,,200.0,https://matthvac.com/,1525.0,False,
martinsvillemaintenance_com.png,LEAD,martinsvillemaintenance.com,Lakeland,Plant City FL,Remodelers,Martinsville Maintenance LLC,(813) 534-2082,Yes,5.0,11.0,"407 Vining St, Plant City, FL 33563, USA",ChIJm3iSOJU33YgRaixL7e6ds6E,alive,,200.0,https://www.martinsvillemaintenance.com/,2513.0,False,
marshallsllcroofing_com.png,LEAD,marshallsllcroofing.com,Lakeland,Lake Morton Lakeland FL,Roofers,MARSHALL'S LLC ROOFING,(863) 687-1893,Yes,5.0,19.0,"3326 W 10th St, Lakeland, FL 33810, USA",ChIJDbcF67k53YgRsyZW4ZysmOA,alive,,200.0,,662.0,True,
manfredodesigns_com.png,LEAD,manfredodesigns.com,Orlando,Oviedo FL,Remodelers,ManfredoDesigns LLC,(407) 754-7490,Yes,5.0,20.0,"1641 Smithfield Way #1209, Oviedo, FL 32765, USA",ChIJlfN9Z5dr54gR34CRsOcOF7A,alive,,200.0,https://manfredodesigns.com/,5151.0,False,
morganscleaningservice_com.png,LEAD,morganscleaningservice.com,Orlando,College Park Orlando FL,Cleaning companies,Morgan's Cleaning Service,(407) 625-9202,Yes,5.0,66.0,"3106 Fairway Ln APT 4, Orlando, FL 32804, USA",ChIJ11W6xkVl54gRyl6uHVl05TM,alive,,200.0,https://morganscleaningservice.com/,1488.0,False,
moorecpa_net.png,LEAD,moorecpa.net,Lakeland,Auburndale FL,Accountants,"Moore & Associates, CPA's",(863) 294-7772,Yes,5.0,4.0,"567 Ave K SE, Winter Haven, FL 33880, USA",ChIJsXV5buES3YgRPVp3WeGDHIM,alive,,200.0,https://www.moorecpa.net/,1903.0,False,
miller86_com.png,LEAD,miller86.com,Orlando,Winter Park FL,Remodelers,Miller86 LLC,(863) 317-1995,Yes,5.0,28.0,"121 Pangola Dr, Winter Haven, FL 33880, USA",ChIJ4YplHY4V3YgRLw6MKsTiEcc,alive,,200.0,,131.0,True,
newhorizonsroof_com.png,LEAD,newhorizonsroof.com,Orlando,Baldwin Park Orlando FL,Roofers,"New Horizons Roofing, Inc",(407) 777-7214,Yes,5.0,51.0,"4767 New Broad St #1095, Orlando, FL 32814, USA",ChIJV4QBmOlt54gRqX79bjxA100,alive,,200.0,,3211.0,True,
neptunepoolservices_com.png,LEAD,neptunepoolservices.com,Jacksonville,Neptune Beach FL,Pool service companies,Neptune Pool Services & Pressure Washing,(941) 223-1034,Yes,5.0,15.0,"1051 Sandlewood Dr, Venice, FL 34293, USA",ChIJT6_9SKXolKgRSBa0RJlf-i8,alive,,200.0,,825.0,True,
neptunebeachdemolition_com.png,LEAD,neptunebeachdemolition.com,Jacksonville,Neptune Beach FL,Remodelers,NEPTUNE BEACH DEMOLITION CONTRACTOR,(904) 751-1628,Yes,5.0,1.0,"116 E 1st St, Jacksonville, FL 32206, USA",ChIJL8cT_CO35YgRjZjjyrD2g_M,alive,,200.0,https://www.neptunebeachdemolition.com/,3100.0,False,
neighborscapelawncare_com.png,LEAD,neighborscapelawncare.com,Jacksonville,Arlington Jacksonville FL,Landscapers,NeighborScape Lawn Care,(904) 980-2153,Yes,5.0,8.0,"6501 Arlington Expy B105 #67205, Jacksonville, FL 32211, USA",ChIJjw2LrgGKLKARVKoTaneYPtU,alive,,200.0,https://neighborscapelawncare.com/,1781.0,False,
mytaxsmith_com.png,LEAD,mytaxsmith.com,Orlando,Casselberry FL,Accountants,Tax Smith Enterprises LLC,(321) 444-6904,Yes,5.0,116.0,"1015 FL-436 suite #205/209, Casselberry, FL 32707, USA",ChIJAUES-TFv54gRyuN9tV1pWWQ,alive,,200.0,,688.0,True,
mrrolandpestcontrolservices_com.png,LEAD,mrrolandpestcontrolservices.com,Orlando,Lake Nona Orlando FL,Pest control,"Mr Roland Pest Control, LLC",(407) 577-8750,Yes,5.0,182.0,"1830 Island Walk Dr, Orlando, FL 32824, USA",ChIJ1TLIKbOH3YgRZMp1RGqRbew,alive,,200.0,,997.0,True,
garrisonconstructioninc_com.png,LEAD,garrisonconstructioninc.com,Jacksonville,Ponte Vedra Beach FL,Remodelers,"Garrison Construction, Inc",(904) 219-5499,Yes,5.0,4.0,"3948 3rd St S #336, Jacksonville Beach, FL 32250, USA",ChIJYblD1i5J5IgR5FniGcQiupk,alive,,200.0,https://garrisonconstructioninc.com/,2522.0,False,
hbgcpa_com.png,LEAD,hbgcpa.com,Jacksonville,St. Johns Town Center Jacksonville FL,Accountants,Hartman Blitch & Gartside Certified Public Accountants,(904) 396-9802,Yes,5.0,4.0,"6817 Southpoint Pkwy STE 2303, Jacksonville, FL 32216, USA",ChIJJRm-DIa25YgR71DaKoDuc0w,alive,,200.0,https://www.hbgcpa.com/,2246.0,False,
ourbookkeepers_com.png,LEAD,ourbookkeepers.com,Jacksonville,Mandarin Jacksonville FL,Accountants,Our Bookkeepers Inc,(904) 425-1238,Yes,5.0,429.0,"13500 Beach Blvd #45, Jacksonville, FL 32224, USA",ChIJkc_Dym3J5YgRrFEPQ6vUQJM,alive,,200.0,https://www.ourbookkeepers.com/,2318.0,False,
oceantimepressurewashing_com.png,LEAD,oceantimepressurewashing.com,Jacksonville,Ponte Vedra Beach FL,Cleaning companies,Oceantime Pressure Washing,(904) 994-0045,Yes,5.0,21.0,"315 Pheasant Run, Ponte Vedra Beach, FL 32082, USA",ChIJp7cPUDI25IgRPVJnOeO-55U,alive,,200.0,https://oceantimepressurewashing.com/,1867.0,False,
lakelandelectricianpros_com.png,LEAD,lakelandelectricianpros.com,Lakeland,Downtown Lakeland FL,Electricians,Lakeland Electrician Guys,(863) 356-0154,Yes,5.0,27.0,"2115 Harden Blvd, Lakeland, FL 33803, USA",ChIJLUecOttVi4gRIPlDob8dSYQ,alive,,200.0,,618.0,True,
lakenonacleaning_com.png,LEAD,lakenonacleaning.com,Orlando,Lake Nona Orlando FL,Cleaning companies,Nona Cleaning,(407) 728-8869,Yes,5.0,127.0,"14146 Swanley St, Orlando, FL 32832, USA",ChIJpU6qniaAJI8RlmxCs2zL3kM,alive,,200.0,,1277.0,True,
perezpoolcleaning_com.png,LEAD,perezpoolcleaning.com,Tampa,Westshore Tampa FL,Pool service companies,Perez Pool Cleaning Tampa Bay,(727) 607-1456,Yes,5.0,20.0,"5909 Johns Rd Suite 115, Tampa, FL 33634, USA",ChIJwa3iev_BwogRym_2jPWc5Sg,alive,,200.0,https://perezpoolcleaning.com/,2013.0,True,
pipedoctorplumbingfl_com.png,LEAD,pipedoctorplumbingfl.com,Tampa,Hyde Park Tampa FL,Plumbers,Pipe Doctor Plumbing,(813) 797-7392,Yes,5.0,19.0,"400 N Ashley Dr Suite 1900, Tampa, FL 33602, USA",ChIJO6Fjar3-HYoRXrFNF0fe6wQ,alive,,200.0,https://pipedoctorplumbingfl.com/,1576.0,False,
oarelectric_com.png,LEAD,oarelectric.com,Lakeland,Lake Wales FL,Electricians,OAR Electric Inc,(863) 676-8801,Yes,5.0,1.0,"920 E St, Lake Wales, FL 33853, USA",ChIJHyoDSDsJ3YgRGBvX8edymSk,alive,,200.0,https://www.facebook.com/people/Oar-Electric-Inc/100060317451019/,1582.0,False,
queenbeemaids_com.png,LEAD,queenbeemaids.com,Fort Lauderdale,Deerfield Beach FL,Cleaning companies,Queen Bee Maids Corp of Boca Raton & Coral Springs,(786) 914-9051,Yes,5.0,73.0,"715 Siesta Key Trail APT 1411, Deerfield Beach, FL 33441, USA",ChIJHYibJHad408RIZ0K42sTLqI,alive,,200.0,,6038.0,True,
mislapestsolutions_com.png,LEAD,mislapestsolutions.com,Fort Lauderdale,Las Olas Fort Lauderdale FL,Pest control,Misla Pest Solutions LLC,(954) 558-4511,Yes,5.0,164.0,"6416 Franklin St, Hollywood, FL 33024, USA",ChIJcymTIVGinCER22U5R9m6F3Y,alive,,200.0,https://mislapestsolutions.com/,3757.0,True,
atomelectric_org.png,LEAD,atomelectric.org,Jacksonville,Springfield Jacksonville FL,Electricians,ATOM ELECTRIC LLC,(904) 618-0718,Yes,5.0,3.0,"1601-1 N Main St Unit 3961, Jacksonville, FL 32206, USA",ChIJtXWVeLm35YgRIbDw6OgkZKM,alive,,200.0,,1127.0,True,
fivepointsroofingfl_com.png,LEAD,fivepointsroofingfl.com,Lakeland,Downtown Lakeland FL,Roofers,Five Points Roofing,(863) 660-5834,Yes,5.0,65.0,"2587 Colonel Ford Dr, Lakeland, FL 33813, USA",ChIJx64HM7fcmCERr32qJoXMh-0,alive,,200.0,,7939.0,True,
generaltaxbusiness_com.png,LEAD,generaltaxbusiness.com,Orlando,Winter Park FL,Accountants,General Tax Business LLC,(407) 406-4068,Yes,5.0,118.0,"3015 Aloma Ave STE. B, Winter Park, FL 32792, USA",ChIJbS0oxhtv54gRhlXC8ueV2vc,alive,,200.0,https://generaltaxbusiness.com/,8416.0,False,
jhammerhomedesigns_com.png,LEAD,jhammerhomedesigns.com,Fort Lauderdale,Coral Springs FL,Remodelers,J Hammer Home & Designs,(631) 922-3280,Yes,5.0,22.0,"3301 N University Dr Suite 100, Coral Springs, FL 33065, USA",ChIJExdLj076M2kRYgxj_VELBoI,alive,,200.0,https://jhammerhomedesigns.com/,2265.0,False,
palmeralandscapingfl_com.png,LEAD,palmeralandscapingfl.com,Tampa,Palma Ceia Tampa FL,Landscapers,Palmera Landscaping,(813) 624-0135,Yes,5.0,9.0,"9004 Hickory Cir, Tampa, FL 33615, USA",ChIJ0T7C4B7rwogRV4jRGwzTk1A,alive,,200.0,,2085.0,False,
moorheadcpa_com.png,LEAD,moorheadcpa.com,Lakeland,Davenport FL,Accountants,"Moorhead Patterson & Company, P.C.",(563) 388-4744,Yes,5.0,22.0,"3910 Lillie Ave, Davenport, IA 52806, USA",ChIJk-SiCCc14ocR1go1K7MrgpA,alive,,200.0,https://www.moorheadcpa.com/,3254.0,False,
lydybugpestcontrol_com.png,LEAD,lydybugpestcontrol.com,Orlando,Lake Nona Orlando FL,Pest control,LydyBug Pest Control,(407) 676-9626,Yes,5.0,106.0,"11261 Narcoossee Rd, Orlando, FL 32832, USA",ChIJb-3XVuFh54gRGlY8gU3zVUc,alive,,200.0,https://lydybugpestcontrol.com/,2451.0,True,
madcleaning_net.png,LEAD,madcleaning.net,Orlando,Winter Park FL,Cleaning companies,M.A.D. CLEANING SERVICES LLC,(407) 840-6708,Yes,5.0,14.0,"1800 Pembrook Dr Suite 300, Orlando, FL 32810, USA",ChIJK_RJ_N1t54gRkG2vI5lC1us,alive,,200.0,,939.0,True,
kreativeresources_com.png,LEAD,kreativeresources.com,Orlando,Windermere FL,Remodelers,Kreative Resources,(407) 801-1245,Yes,5.0,59.0,"1031 Miller Dr, Altamonte Springs, FL 32701, USA",ChIJke3A5_9x54gRVGmMg7zasxM,alive,,200.0,,207.0,True,
ugreenenergy_com.png,LEAD,ugreenenergy.com,Jacksonville,Mandarin Jacksonville FL,Remodelers,Urban Green Energy Remodeling,(904) 561-9827,Yes,4.9,27.0,"Ballastone Dr, Jacksonville, FL 32257, USA",ChIJoYIHvbXJ5YgRAN4VdQNHEns,alive,,200.0,,828.0,False,
allelectric_com.png,LEAD,allelectric.com,Orlando,Winter Park FL,Electricians,All Electric Services,(407) 890-7782,Yes,4.9,1540.0,"104 Commerce St, Lake Mary, FL 32746, USA",ChIJd1ZIEsoT54gRhiUgRmDa2r4,alive,,200.0,,1373.0,True,
3lmroofcleaningorlando_com.png,LEAD,3lmroofcleaningorlando.com,Orlando,Altamonte Springs FL,Cleaning companies,3LM Roof Cleaning & Exterior Pressure Washing,(407) 900-8966,Yes,4.9,436.0,"865 Francis St, Altamonte Springs, FL 32701, USA",ChIJM3O7dh9y54gRBNOJTvId_Ow,alive,,200.0,https://www.3lmroofcleaningorlando.com/,2613.0,False,
accurateelectricfl_com.png,LEAD,accurateelectricfl.com,Lakeland,Plant City FL,Electricians,Accurate Electric LLC,(813) 433-6377,Yes,4.9,116.0,"6114 Farm Acrs Wy, Plant City, FL 33565, USA",ChIJ0eI7fhzLwogRS-AroIjCTuA,alive,,200.0,https://accurateelectricfl.com/,2233.0,True,
alansairconditioning_com.png,LEAD,alansairconditioning.com,Lakeland,Plant City FL,Plumbers,Alan's Air Conditioning Service Inc.,(813) 752-0821,Yes,4.9,1975.0,"103 S Alexander St, Plant City, FL 33563, USA",ChIJgaaBQ-Y13YgRPqSUJ5yzybA,alive,,200.0,,131.0,True,
airdrs_com.png,LEAD,airdrs.com,Jacksonville,Neptune Beach FL,HVAC companies,Air Doctors Heating & Cooling Inc.,(904) 230-4645,Yes,4.9,92.0,"7900 Baymeadows Cir E Unit 114, Jacksonville, FL 32256, USA",ChIJWXWpo6DL5YgRm6hUVcuzHTY,alive,,200.0,https://airdrs.com/,3289.0,False,
airforceroofing_com.png,LEAD,airforceroofing.com,Fort Lauderdale,Lauderdale-by-the-Sea FL,Roofers,Air Force Roofing,(954) 666-0864,Yes,4.9,124.0,"1960 NW 16th St, Pompano Beach, FL 33069, USA",ChIJ_4uhaSgB2YgRpCzjy-DQUXg,alive,,200.0,,1086.0,True,
