source_csv,city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,pipeline_stage,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Landscapers,Creative Edge Outdoor Solutions,(863) 880-1355,https://lawncarelakelandtampaflorida.com/,Yes,4.5,148,"3010 Knights Station Rd, Lakeland, FL 33810, USA",ChIJQbHhtn5A3YgRC4qC0OoadII,alive,,200,,1380,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Landscapers,Gilileo's Landscaping Service,(863) 254-1147,http://www.gilileoslandscapingservice.com/,Yes,4.7,49,"409 Oak Trail, Lakeland, FL 33813, USA",ChIJD5If4gI43YgRNWEZKkMlezw,alive,,200,https://gilileoslandscapingservice.com/,3114,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Cleaning companies,"Mel's Cleaning Service, Inc.",(863) 666-8913,http://www.melscleaningandfloors.com/,Yes,4.8,34,"6323 Tocobega Dr, Lakeland, FL 33813, USA",ChIJMb8nslU-3YgRIGU_Vil7dgM,alive,,200,https://melscleaningandfloors.com/,1867,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Pool service companies,Goldsmith Pools,(863) 600-4605,https://goldsmithpools.com/,Yes,5.0,51,"3240 N Galloway Rd, Lakeland, FL 33810, USA",ChIJiYQWgG9H3YgRxDcsmVkW5U0,alive,,200,,984,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,HVAC companies,Enjoy Heating & Cooling,(863) 667-3200,http://www.enjoyac.com/,Yes,4.9,180,"2229 E Main St, Lakeland, FL 33801, USA",ChIJOSGzXD0_3YgRLYBG2kE6uQM,alive,,200,,769,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Remodelers,"Mayfield Construction, Inc.",(863) 646-7995,http://www.builtbymayfield.com/,Yes,5.0,8,"2225 E Edgewood Dr #5, Lakeland, FL 33803, USA",ChIJnc-83Tg83YgRtQnu7iwbg9E,alive,,200,https://builtbymayfield.com/,2160,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Morton Lakeland FL,Cleaning companies,Touch of Class Dry Cleaners,(863) 413-0808,http://touchofclassdrycleaners.com/,Yes,4.7,61,"1800 Harden Blvd, Lakeland, FL 33803, USA",ChIJV1-zW9443YgRcRy9LPBOZ8c,alive,,200,https://touchofclassdrycleaners.com/,3428,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Morton Lakeland FL,Roofers,MARSHALL'S LLC ROOFING,(863) 687-1893,https://marshallsllcroofing.com/,Yes,5.0,19,"3326 W 10th St, Lakeland, FL 33810, USA",ChIJDbcF67k53YgRsyZW4ZysmOA,alive,,200,,662,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Morton Lakeland FL,Roofers,Goff Roof Systems,(863) 680-1748,https://goffroofsystems.com/,Yes,4.6,55,"1725 E Gary Rd, Lakeland, FL 33801, USA",ChIJyYC0QWg_3YgRUODkjH2w1VM,alive,,200,,1542,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Morton Lakeland FL,HVAC companies,Thorpe Heating & Cooling,(863) 858-2577,http://thorpeac.com/,Yes,4.6,359,"8402 US Hwy 98 N, Lakeland, FL 33809, USA",ChIJwTWzUp9G3YgRG1EaawB7TK4,alive,,200,https://thorpeac.com/,1614,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Grasslands Lakeland FL,HVAC companies,Snowbird Heating & Cooling,(863) 215-6134,https://www.snowbirdair.com/,Yes,4.9,2823,"1095-A US-92, Auburndale, FL 33823, USA",ChIJAeBGCt0U3YgRzrc7ASsD2Ko,alive,,200,,180,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Oakbridge Lakeland FL,Landscapers,Lotus Landscape & Irrigation Inc,(813) 417-0089,https://lotuslandscapeinc.com/,Yes,3.7,6,"4320 Foxtown N, Polk City, FL 33868, USA",ChIJvYq5QKvXwogRSiWk-iXA-hk,alive,,200,,583,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Oakbridge Lakeland FL,Pest control,"Josh Johnson Pest Control, LLC",(863) 298-2001,https://joshjohnsonpestcontrol.com/,Yes,5.0,11,"1005 Browning Rd, Lakeland, FL 33811, USA",ChIJzQyeimY53YgRz2MPtwc6HKw,alive,,200,,1392,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Dixieland Lakeland FL,Accountants,Hutto & Associates,(863) 607-4222,http://huttoassociates.com/,Yes,3.3,19,"842 S Missouri Ave, Lakeland, FL 33815, USA",ChIJnffSE8w43YgRVrW0A3PumMg,alive,,200,https://huttoassociates.com/,2121,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Dixieland Lakeland FL,Remodelers,Fuqua Construction Inc.,(863) 816-3732,https://fuquaconstructionfl.com/,Yes,5.0,1,"900 W Beacon Rd, Lakeland, FL 33803, USA",ChIJC-2qa-A53YgR-uvqpJl4C3k,alive,,200,,2723,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,North Lakeland FL,Roofers,Protect Preserve Roofing,(833) 777-6634,https://protectpreserveroofing.com/,Yes,5.0,30,"559 Laura Rd, Lakeland, FL 33815, USA",ChIJn3QjliWrk4gRE4tyS1sjQyk,alive,,200,,1189,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Mulberry FL,Plumbers,Mr. Kool Man,(863) 450-4490,https://mrkoolman.com/,Yes,4.1,95,"5925 Imperial Pkwy, Mulberry, FL 33860, USA",ChIJTcZfMEc73YgRnr7nOUDllj4,alive,,200,,3818,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Mulberry FL,Electricians,"Small Jobs Electric, Inc.",(813) 303-0052,https://www.smalljobselectric.com/,Yes,4.8,2225,"5002 W Linebaugh Ave Ste C, Tampa, FL 33624, USA",ChIJD6hInM3NwogRPl5VKcgM5ko,alive,,200,,1429,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Mulberry FL,Electricians,2 Fast 2 Repair Auto Solutions,(863) 712-9924,http://2fast2repairautosolutions.com/,Yes,5.0,13,"1525 N Church Ave, Mulberry, FL 33860, USA",ChIJs_k7yUo73YgROHA5Aoko8ok,alive,,200,https://www.2fast2repairautosolutions.com/,2722,False,
FINAL_WEBSITE_TECHNICAL_TARGET_LIST,Lakeland,Mulberry FL,Pest control,Home Protection Pest Control,(813) 757-6752,https://homepropestcontrol.com/,Yes,5.0,34,"4462 Coachwood Ln, Mulberry, FL 33860, USA",ChIJw9izyac73YgRBfvAiteAAMc,alive,,200,,1359,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Mulberry FL,Roofers,JDM Roof Restoration,(863) 604-9387,https://jdmroofrestoration.com/,Yes,5.0,95,"103 Oak Square N, Lakeland, FL 33813, USA",ChIJ87cJHHHaoi4RTIFADOT5aBo,alive,,200,,1571,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Highland City FL,Pest control,Bio Tech Termite & Pest,(863) 858-8995,http://www.biotechpestcontrol.com/,Yes,4.3,45,"7240 US Hwy 98 N, Lakeland, FL 33809, USA",ChIJxSiStb9G3YgRcMLnYOViDlY,alive,,200,https://www.biotechpestcontrol.com/,1505,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Highland City FL,Roofers,"Tyer's Roofing, Inc. Jr Tyer",(863) 858-1141,http://tyersroofing.com/,Yes,4.8,31,"11720 Bailey Rd, Kathleen, FL 33849, USA",ChIJfdV0D35F3YgRdii8nfvrTUU,alive,,200,http://www.tyersroofing.com/,1084,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Auburndale FL,Plumbers,Sun State Plumbing Inc,(863) 967-6970,https://www.sunstateplumbinginc.net/,Yes,4.2,92,"207 Gandy Rd, Auburndale, FL 33823, USA",ChIJsa8Ox1hr3YgRCQi_HLIUc-o,alive,,200,,483,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Auburndale FL,Electricians,"Cassady Electric, INC.",(863) 294-2924,http://www.cassadyelectricinc.com/,Yes,4.0,28,"3535 Recker Hwy, Winter Haven, FL 33880, USA",ChIJ8Vo3_mIT3YgR-vle6ZAPXeI,alive,,200,https://www.cassadyelectricinc.com/,448,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Auburndale FL,Landscapers,K&C Mendez Lawn Service LLC,(863) 279-2607,https://kcmendez.com/,Yes,4.7,10,"629 Pilaklakaha Ave, Auburndale, FL 33823, USA",ChIJs6PIwchr3YgRhTODaA1RhpI,alive,,200,,660,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Auburndale FL,Accountants,"Brynjulfson CPA, P.A.",(800) 368-3959,http://www.myfloridacpas.com/,Yes,,0,"307 Pontotoc St, Auburndale, FL 33823, USA",ChIJ9yqq57Q43YgRyvgT4sPJb1k,alive,,200,,867,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Auburndale FL,Accountants,"Moore & Associates, CPA's",(863) 294-7772,http://www.moorecpa.net/,Yes,5.0,4,"567 Ave K SE, Winter Haven, FL 33880, USA",ChIJsXV5buES3YgRPVp3WeGDHIM,alive,,200,https://www.moorecpa.net/,1903,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Plumbers,"Pro-Tech Plumbing, Air Conditioning & Electric LLC",(863) 318-8857,https://www.protechpace.com/,Yes,4.6,103,"801 Burns Ln, Winter Haven, FL 33884, USA",ChIJSVYEg7wS3YgRFrclDdIAxlA,alive,,200,,1300,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Electricians,"A&T Electric, LLC",,https://www.atelectricllc.net/,Yes,5.0,3,"1204 6th St SW, Winter Haven, FL 33880, USA",ChIJE73RXvwT3YgRLUdGiRgLg-I,alive,,200,https://www.atelectricllc.net/index.html,1171,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Electricians,Marina Del Rey Heating and Air Conditioning,,http://www.mnrelectric.net/,Yes,4.4,23,"701 6th St SW suite a, Winter Haven, FL 33880, USA",ChIJZaQoIuUS3YgRTJDwnXyxJlM,alive,,200,https://topflightelectric.com/,1216,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Landscapers,Landscape Rehab,(954) 595-4095,http://www.landscaperehabsf.com/,Yes,4.8,48,"1280 Lake Buckeye Rd, Winter Haven, FL 33881, USA",ChIJc046OXQB2YgRTI5C4CNY2k8,alive,,200,https://landscaperehabsf.com/,1701,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Landscapers,Polk Lawn,(863) 439-9400,https://polklawn.com/,Yes,4.8,75,"460 Liberty Ln, Winter Haven, FL 33884, USA",ChIJiZF_Ty0N3YgRmhPOwrktwNw,alive,,200,,238,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Landscapers,Rasta Lawn Care & Concrete Services,(863) 219-4656,http://rastalawncare.com/,Yes,5.0,6,"351 Avenue L NE, Winter Haven, FL 33881, USA",ChIJ___rt8QS3YgRjRho6F50KrE,alive,,200,https://www.rastalawncare.com/,2351,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Cleaning companies,Merritt Pressure Cleaning,(863) 294-3151,https://merrittpressurecleaning.com/,Yes,5.0,26,"1209 W Lake Buckeye Dr, Winter Haven, FL 33881, USA",ChIJ42PNLEcT3YgRDSPZ6avkHjE,alive,,200,,190,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Accountants,"George Trenen Bush CPA & Co.,PA",(863) 401-8866,http://georgetrenenbushcpa.com/,Yes,4.5,8,"205 Ave K SE, Winter Haven, FL 33880, USA",ChIJLcule_oS3YgRKBSzLWmI9YE,alive,,200,https://georgetrenenbushcpa.com/,1543,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Accountants,Thomas E Jennings & Co,(863) 294-3568,http://tejcpa.com/,Yes,5.0,3,"2 Lake Howard Dr SW, Winter Haven, FL 33881, USA",ChIJY0iKZh4T3YgRtiX6ZTVieBM,alive,,200,,779,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Roofers,EZ Roofing Systems,(863) 875-1033,http://www.ezroofingsystems.com/,Yes,4.8,24,"120 W Central Ave, Winter Haven, FL 33880, USA",ChIJ-RXUkeYS3YgRvva0zhv951Y,alive,,200,https://www.ezroofingsystems.com/,2338,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,HVAC companies,RTC Heating & Air Conditioning,(352) 901-8733,http://www.rtchvac.com/,Yes,5.0,132,"280 Oleander St, Winter Haven, FL 33881, USA",ChIJH7xhZXsMhU8RuTFzoB9CkaI,alive,,200,https://rtchvac.com/,3067,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Remodelers,lmv construction services,(863) 315-0023,https://lmvservicescontractor.com/,Yes,5.0,21,"100 Pine Island Dr, Winter Haven, FL 33884, USA",ChIJCYba1dIT3YgROJMRDR6SHR4,alive,,200,,1111,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Remodelers,"""The Winter Haven Handyman""",(863) 585-0786,http://www.thewinterhavenhandyman.com/,Yes,5.0,25,"1870 U.S. Hwy 17-92 W, Lake Alfred, FL 33850, USA",ChIJ_Rw7DgQT3YgRbPngsVG1o28,alive,,200,https://www.thewinterhavenhandyman.com/,1433,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Bartow FL,Landscapers,Lightscape Design,(863) 333-2189,https://lightscapedesignfl.com/,Yes,4.9,17,"1239 E Main St, Bartow, FL 33830, USA",ChIJGVa9e70X3YgR0pIGQO4ZaW0,alive,,200,,230,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Bartow FL,Cleaning companies,LRoberts Cleaning Service,(863) 378-5172,https://lrobertscleaningservice.federalgovernment.info/,Yes,,0,"4701 Cynthia St, Bartow, FL 33830, USA",ChIJPUJjtgkFegQRzhpoCvO6n6E,alive,,200,,934,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Bartow FL,Accountants,Snape's Bookkeeping Services LLC,(863) 510-6183,https://www.snapesbookkeeping.com/,Yes,5.0,2,"142 Windsor Reserve Dr, Bartow, FL 33830, USA",ChIJL3wbVfFuDWkRTFlU50h3EmE,alive,,200,https://snapesbookkeeping.com/,1314,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Bartow FL,Pest control,Keith's Pest Control Inc,(863) 533-6231,http://keithpest.com/,Yes,4.7,12,"1700 N Park Ave, Bartow, FL 33830, USA",ChIJM-TUeLYX3YgRqAxDgbgY-6g,alive,,200,,580,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Wales FL,Electricians,Estes Electric Inc,(863) 676-5437,http://esteselectricinc.com/,Yes,5.0,4,"1356 FL-60 E, Lake Wales, FL 33853, USA",ChIJuyEOfygJ3YgR2pGBzJeC62M,alive,,200,,584,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Wales FL,Pest control,"Pest Tech Central, Inc.",(863) 632-4308,https://pesttechcentral.com/,Yes,5.0,19,"407 S Lake Starr Blvd, Lake Wales, FL 33898, USA",ChIJU1nYzzoL3YgR_7E3HmvBvdY,alive,,200,,624,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Wales FL,Pest control,All Bugs Pest Control - Pest Control & Lawn Care,(863) 255-3173,https://www.allbugspestcontrolfl.com/,Yes,4.6,9,"2725 Old Grove Trail, Frostproof, FL 33843, USA",ChIJmQ-nwB6r3YgRz-d7TfPaQLI,alive,,200,https://sizmore.com/category.php?category=2&child=1&sub=4,1967,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Wales FL,Roofers,Morel Roofing,(863) 452-5959,https://morelroofingincfl.com/,Yes,4.2,58,"1012 S Memorial Dr, Avon Park, FL 33825, USA",ChIJpXDA8XhU3IgRsx90vETOgLQ,alive,,200,,1358,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Wales FL,Remodelers,Horizon Repair and Remodeling LLC,(689) 280-7041,https://horizonflorida.com/,Yes,,0,"15143 Havencrest Cir, Winter Garden, FL 34787, USA",ChIJ64Y6awd93YgREEfmIpFI9QM,alive,,200,,1646,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Haines City FL,Cleaning companies,Fresh Coat Pressure Washing,(863) 624-4677,http://www.freshcoatservicesfl.com/,Yes,5.0,50,"202 Barrington Dr, Haines City, FL 33844, USA",ChIJEQ94Cn_F-yERbdgMOp_kVCY,alive,,200,https://freshcoatservicesfl.com/,266,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Haines City FL,Accountants,E.N.E. Tax & Insurance,(863) 288-8233,https://enetaxplus.com/,Yes,4.8,22,"210 S Dixie Dr, Haines City, FL 33844, USA",ChIJK3ftipVz3YgRqw78CWDLBwM,alive,,200,,661,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Haines City FL,Pest control,Haynes Pest Control Inc,(863) 382-2272,http://www.haynespestcontrol.com/,Yes,4.8,162,"393 County Rd 17A W STE2, Avon Park, FL 33825, USA",ChIJz1WZx-1X3IgRmDFy2ZNvKiw,alive,,200,https://haynespestcontrol.com/,671,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Haines City FL,Pest control,PETRA MULTISERVICES LLC,,https://bestpestcontrol.site/,Yes,,0,"1334 Knollwood Dr, Davenport, FL 33837, USA",ChIJ3xr-3V5x3YgRkkR7pfCMlcM,alive,,200,,431,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Davenport FL,Plumbers,Titanz Plumbing & Air Conditioning,(941) 875-9669,https://www.calltitanz.com/,Yes,4.8,2480,"17436 Seymour Ave, Port Charlotte, FL 33953, USA",ChIJi0_xJYup3IgRUo56UzRm3Nc,alive,,200,,1245,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Davenport FL,Landscapers,"Chris Lawn Care Services, LLC",(321) 330-5067,http://www.chrislawncareservices.com/,Yes,4.5,23,"322 Pentas Ln, Haines City, FL 33844, USA",ChIJFyFGRlhx3YgRROYqhcKZ_H8,alive,,200,https://www.chrislawncareservices.com/,1527,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Davenport FL,Accountants,Reiser Jennings & Co PC,(563) 275-6954,https://www.rjpccpas.com/,Yes,5.0,10,"1706 N Brady St # 306, Davenport, IA 52803, USA",ChIJHWrl95I04ocRlGkFYv7Wp1o,alive,,200,,888,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Davenport FL,HVAC companies,Davenport Heating & Cooling,(863) 302-2145,https://www.davenportheatandcool.com/,Yes,5.0,3,"202 Ashford Dr, Davenport, FL 33837, USA",ChIJq6peGFlw3YgRDg1bbNTwt68,alive,,200,,1045,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Plumbers,Alan's Air Conditioning Service Inc.,(813) 752-0821,https://alansairconditioning.com/,Yes,4.9,1975,"103 S Alexander St, Plant City, FL 33563, USA",ChIJgaaBQ-Y13YgRPqSUJ5yzybA,alive,,200,,131,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Plumbers,Blue Box Plumbing and Drain Cleaning,(813) 258-3269,https://www.blueboxplumbing.com/,Yes,4.7,14,"Plant City, FL 33563, USA",ChIJqWNmjNW7wogRVL3D26WR3dI,alive,,200,,1008,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Electricians,Accurate Electric LLC,(813) 433-6377,https://www.accurateelectricfl.com/,Yes,4.9,116,"6114 Farm Acrs Wy, Plant City, FL 33565, USA",ChIJ0eI7fhzLwogRS-AroIjCTuA,alive,,200,https://accurateelectricfl.com/,2233,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Electricians,Expert Electrical Services LLC,(813) 731-2717,http://expertelectricfl.com/,Yes,5.0,32,"4802 Charlie Taylor Rd, Plant City, FL 33565, USA",ChIJ592vMaP72mYRUxn117vb6Ug,alive,,200,https://www.expertelectricfl.com/,1663,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Electricians,Second Opinion Electric,(813) 716-6020,http://www.secondopinionelectric.com/,Yes,5.0,99,"2703 Auburn Ave W, Tampa, FL 33614, USA",ChIJVyLDOxnDGGAR9YrqgYvU5s0,alive,,200,https://secondopinionelectric.com/,2967,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Landscapers,"Lawn Medic Landscaping & Irrigation, LLC",(813) 957-8020,http://www.lawnmedicland.com/,Yes,3.9,24,"4827 Beauchamp Rd, Plant City, FL 33563, USA",ChIJyzYaYvs03YgRKFFVs2p8LQg,alive,,200,,603,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Accountants,Raulerson Castillo & Company,(813) 752-6604,http://www.rcwcpas.com/,Yes,4.3,10,"1907 S Alexander St #2, Plant City, FL 33566, USA",ChIJo0u2ABA03YgRB7C0KNQDA34,alive,,200,https://www.rcwcpas.com/,2739,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Accountants,Servi-Todo Inc.,(813) 717-7795,https://servitodo.net/,Yes,4.6,72,"712 W Dr Martin Luther King Jr Blvd, Plant City, FL 33563, USA",ChIJ0X8BrlQ13YgRcHD2ldg8eBY,alive,,200,,697,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Accountants,MONARCH TAX SOLUTIONS LLC,(813) 754-4333,http://monarchtaxsolutions.com/,Yes,4.6,19,"1003 S Alexander St STE 6B, Plant City, FL 33563, USA",ChIJR_E-uIg13YgRLNRe3XefoMA,alive,,200,https://monarchtaxsolutions.com/,1252,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Pest control,"All Pro Wildlife, LLC",(813) 404-7033,http://www.tampaanimalcontrol.com/,Yes,4.8,67,"1308 N Ferrell St, Plant City, FL 33563, USA",ChIJR99Ey9Q13YgR2rjoPFWigqQ,alive,,200,,592,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Roofers,Prattco Roofing,(813) 973-4771,http://www.prattcoroofing.com/,Yes,4.7,89,"2400 Airport Rd #2, Plant City, FL 33563, USA",ChIJb0HZhRU03YgRbghk2pH0Y4k,alive,,200,http://prattcoroofing.com/,1251,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Roofers,Jenkins Roofing Tampa Inc.,(813) 321-3700,http://jenkinsroofingtampa.com/,Yes,5.0,18,"2402 W Baker St, Plant City, FL 33563, USA",ChIJvXFEDAW6mC8RjaTUAVUials,alive,,200,https://jenkinsroofingtampa.com/,3950,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Remodelers,A&M Home Remodeling,(813) 358-7455,https://amremodelingflorida.com/,Yes,5.0,12,"4327 Lynx Paw Trail Suite 102, Valrico, FL 33596, USA",ChIJbVlMdLrTwogR433wlSv5Fsg,alive,,200,,1156,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Remodelers,Martinsville Maintenance LLC,(813) 534-2082,http://martinsvillemaintenance.com/,Yes,5.0,11,"407 Vining St, Plant City, FL 33563, USA",ChIJm3iSOJU33YgRaixL7e6ds6E,alive,,200,https://www.martinsvillemaintenance.com/,2513,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Remodelers,Harpro LLC,(813) 793-7486,https://harprollc.com/,Yes,5.0,9,"102 S Evers St Suite 105, Plant City, FL 33563, USA",ChIJ6eVeW3Y33YgR2pUTp8jwPpU,alive,,202,,1831,True,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Las Olas Fort Lauderdale FL,Plumbers,John's Plumbing,(954) 280-8682,https://johnsplumbing.com/,Yes,4.9,761,"1335 NE 12th Ave, Fort Lauderdale, FL 33304, USA",ChIJfXEdRLWu2YgRJPC2qPNIbzE,alive,,200,,1535,True,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Las Olas Fort Lauderdale FL,Electricians,Superior Electric and Air,(954) 575-1327,https://superiorelectricandair.com/,Yes,5.0,85,"1975 E Sunrise Blvd #535, Fort Lauderdale, FL 33304, USA",ChIJAWE1qa6AYyARXbYygcNqiF4,alive,,200,,2073,True,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Las Olas Fort Lauderdale FL,Landscapers,Timber Trees Landscaping tree service,(754) 304-1442,http://timberlandscaping.us/,Yes,5.0,33,"2881 E Oakland Park Blvd unit #410, Fort Lauderdale, FL 33306, USA",ChIJS4rAxK-cYU4RxM_jwkPrtr0,alive,,200,https://timberlandscaping.us/,1847,False,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Las Olas Fort Lauderdale FL,Landscapers,VS Landscaping Services inc.,(754) 422-9963,https://vslandscapingservices.com/,Yes,5.0,7,"81 NW 30th Terrace, Fort Lauderdale, FL 33311, USA",ChIJ0VwVJ7EB2YgRsuaIrZ-0soU,alive,,200,,1157,True,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Las Olas Fort Lauderdale FL,Cleaning companies,Maid For You Cleaning,(954) 677-7900,http://www.maidforyoucleaning.com/,Yes,4.8,138,"1001 NW 62nd St Ste 302W, Fort Lauderdale, FL 33309, USA",ChIJr7LQFrkD2YgRtx966_fkEDM,alive,,200,https://maidforyoucleaning.com/,4565,False,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Las Olas Fort Lauderdale FL,Accountants,"Wolfe CPA & Advisors, CPA - Tax Plan",(954) 546-1626,https://cpawolfe.com/,Yes,5.0,4,"300 SE 2nd St suite 600, Fort Lauderdale, FL 33301, USA",ChIJG1EyO6sB2YgRrX2jHPNFvfs,alive,,200,,1036,True,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Las Olas Fort Lauderdale FL,Accountants,The Original Bookkeepers LLC,(954) 600-5418,http://www.originalbookkeepers.com/,Yes,4.5,15,"1 Las Olas Cir, Fort Lauderdale, FL 33316, USA",ChIJzcjxWU4A2YgRzm7-B922QO4,alive,,200,http://originalbookkeepers.com/,1822,False,
