city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,pipeline_stage,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score
Jacksonville,San Marco Jacksonville FL,Electricians,Munson & Bryan Electric Co Inc,(904) 396-6689,,No,3.7,32,"3434 St Augustine Rd, Jacksonville, FL 32207, USA",ChIJvx0ffUy25YgRPgMZjtOkIxI,no_website,,,,,False,100
Jacksonville,San Marco Jacksonville FL,Remodelers,HOME RENOVATIONS JAX LLC,(904) 566-1941,https://sites.google.com/view/homerenovationsjax/home,Yes,5,133,"13163 Ranch Rd #3307, Jacksonville, FL 32218, USA",ChIJ-_VZDSW35YgRSidhZ2W4rbU,fake_B,B,,,,True,100
Jacksonville,Riverside Jacksonville FL,Landscapers,Heroic Landscapes,(904) 303-6819,,No,5,47,"718 Monte Carlo Rd, Jacksonville, FL 32216, USA",ChIJs6CJU7O15YgR08T9rXGtSzs,no_website,,,,,False,100
Jacksonville,Riverside Jacksonville FL,Accountants,The Tax Office,(904) 577-0086,,No,5,139,"6817 Southpoint Pkwy Ste 1601, Jacksonville, FL 32216, USA",ChIJySqwOwm15YgR_f2trcaPxDo,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Plumbers,ROOTER EXPRESS OF JAX LLC,(904) 909-1763,,No,5,132,"11648 Pine Acres Rd, Jacksonville, FL 32223, USA",ChIJa3S5Gy3P5YgRsq9wnWAkYdM,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Landscapers,Jungle Life Landscape LLC,(904) 423-6024,,No,4.6,50,"11547 Sedgemoore Dr E, Jacksonville, FL 32223, USA",ChIJVVXFec7O5YgRdG7-VUETbbA,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Landscapers,Millers Irrigation Services LLC,(904) 236-7976,,No,5,113,"12748 Fernbank Ln, Jacksonville, FL 32223, USA",ChIJ6QlXV-XP5YgREM3vhq7hy-M,no_website,,,,,False,100
Jacksonville,St. Johns Town Center Jacksonville FL,Plumbers,Stevenson plumbing,(904) 762-6830,,No,5,38,"6834 Brandemere Rd S, Jacksonville, FL 32211, USA",ChIJ4eYd-eWOBGER2xWy3ECggfk,no_website,,,,,False,100
Jacksonville,St. Johns Town Center Jacksonville FL,Electricians,Stuart Jones Electric Inc,(904) 786-0111,,No,4.4,25,"2231 Corporate Square Blvd #3, Jacksonville, FL 32216, USA",ChIJ44Ja-cK45YgR1tRDR_s-vGk,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Landscapers,Peachtree Outdoor Services LLC,(570) 202-6524,,No,3.7,23,"1235 Challen Ave, Jacksonville, FL 32205, USA",ChIJaXunpTW45YgRiWrBJEOws-w,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Remodelers,Everett’s Custom Renovations LLc,(904) 418-3571,,No,4.7,26,"7881 Steamboat Springs Ct, Jacksonville, FL 32210, USA",ChIJc8s27PDH5YgRni4IYdnvBgU,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Cleaning companies,"Phoenix Deluxe Cleaning, LLC",(904) 397-5353,,No,4.8,21,"50 N Laura St Suite 2500, Jacksonville, FL 32202, USA",ChIJMaFjEBe35YgRtrfXmMg0Bfo,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Roofers,"Alton Roofing Services, LLC",(904) 235-5224,,No,4.7,69,"5352 Hwy Ave, Jacksonville, FL 32254, USA",ChIJCQEqC9C55YgROupuz8aLhBc,no_website,,,,,False,100
Jacksonville,Oceanway Jacksonville FL,Landscapers,Living Branches Lawn and Landscapes,(904) 401-1148,,No,5,25,"12094 Chester Creek Rd, Jacksonville, FL 32218, USA",ChIJR00d8BSh5YgRKEpP6PqxvUU,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Plumbers,Harry H Hill Plumbing Inc,(904) 389-1909,,No,5,74,"12 Widener Way, Orange Park, FL 32073, USA",ChIJ50NpPuTF5YgRR30Zlam_lLU,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Pest control,Mantis Lawn & Pest Control Inc,(904) 925-6949,,No,4.4,20,"3136 Moody Ave, Orange Park, FL 32065, USA",ChIJ-2tDrkLE5YgRqbz0C8Jnvrs,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Electricians,Spower solutions corporation,(857) 417-3952,,No,5,32,"9506 Hood Rd Unit 4, Jacksonville, FL 32257, USA",ChIJbyxzpJgSIS8RAM20iq9paCo,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Electricians,Master Electric Llc,(844) 642-0095,,No,3.8,32,"7447 Salisbury Rd, Jacksonville, FL 32256, USA",ChIJycLRK2vK5YgRX1oBZzTt4bA,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Electricians,B & C Electric Inc,(561) 771-6455,,No,4.6,28,"N/A, Jacksonville, FL 32235, USA",ChIJ-eRa7EO25YgRYdCc_r96GP0,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Electricians,Arlington Auto Electric,(904) 743-3900,,No,4.4,23,"5949 Arlington Rd, Jacksonville, FL 32211, USA",ChIJhRnMX-e15YgRVUHXHqlvfCU,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Accountants,Arlington Tax Services,(904) 379-2165,,No,5,90,"1551 Cesery Blvd, Jacksonville, FL 32211, USA",ChIJB2eBfG2z5YgRViH6KiRCkMo,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Accountants,WL Bookkeeping and taxes LLC,(904) 469-4393,,No,5,23,"6054 Arlington Expressway Service Rd #8, Jacksonville, FL 32211, USA",ChIJZxBKcpa15YgR-5mM-0We4SU,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,HVAC companies,Jacksonville Air Conditioning & Heating,(904) 590-5225,,No,5,34,"77HG+3C, Jacksonville, FL 32210, USA",ChIJ_____2-45YgR59yfwf-wxvg,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Plumbers,Plumb-Pal Plumbing,(904) 300-2384,,No,5,253,"1310 Pinewood Rd, Jacksonville Beach, FL 32250, USA",ChIJ_QCNx7T3s60RGI5zwhjH2Ok,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Plumbers,Tom Plumb,(904) 386-9853,,No,5,62,"1100 Seagate Ave, Neptune Beach, FL 32266, USA",ChIJj2d5zCtJ5IgRJ-ZgyAIU9mo,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Plumbers,Styles Smith Plumbing Inc,(904) 241-4131,,No,4.7,21,"1537 Penman Rd, Jacksonville Beach, FL 32250, USA",ChIJDeX1sHJJ5IgRl_K55R7d2RA,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Landscapers,"GPE Groundskeeping, Inc",(904) 536-0907,,No,4.9,64,"14245 Drakes Point Dr, Jacksonville, FL 32224, USA",ChIJAQAA6c5L5IgRdmFU_2X6fbk,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Accountants,X,(904) 247-3160,,No,4.3,24,"1511 Penman Rd # B, Jacksonville Beach, FL 32250, USA",ChIJZ5KcznJJ5IgR-7VFQ2RK4bU,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Roofers,Monahan Roofing Contractors,(904) 221-0059,,No,4.7,25,"2050 Kings Cir S, Neptune Beach, FL 32266, USA",ChIJv1CDqFtJ5IgREz7WG9U2Dz8,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Remodelers,Beaches Home Solutions,(904) 372-3136,,No,5,23,"1715 Penman Rd, Jacksonville Beach, FL 32250, USA",ChIJ2wAvC5hJ5IgRQiaGKHihTeU,no_website,,,,,False,100
Orlando,Winter Park FL,Electricians,Percopo Electric,(407) 766-5150,,No,5,32,"7028 Betty St, Winter Park, FL 32792, USA",ChIJzVW6XDny9S8Rf1ZIJdJqXZQ,no_website,,,,,False,100
Orlando,Winter Park FL,Landscapers,Ace Landscape Services LLC,(407) 619-4675,,No,4.4,20,"2152 Linden Rd, Winter Park, FL 32792, USA",ChIJB_cUBb1v54gR72dTLOQDclg,no_website,,,,,False,100
Orlando,Winter Park FL,Cleaning companies,Evolution Deep Clean,(407) 476-8525,,No,4.9,160,"729 Executive Dr, Winter Park, FL 32789, USA",ChIJUdKvKS5d54gRVGNQWRdHUa4,no_website,,,,,False,100
Orlando,Winter Park FL,Cleaning companies,GreatJobPro - House Cleaning Winter Garden,(407) 928-2738,,No,5,157,"9813 Lost Creek Dr, Winter Garden, FL 34787, USA",ChIJOTlqzbRM3aUR8cVfw_I1ZfM,no_website,,,,,False,100
Orlando,Winter Park FL,Roofers,ROOFING CONSTRUCTION SERVICES LLC,(689) 345-7999,,No,4.9,63,"2745 W Fairbanks Ave Ste. 205, Winter Park, FL 32789, USA",ChIJswE6Ubdx54gRkTkfZynnvt8,no_website,,,,,False,100
Orlando,Lake Nona Orlando FL,Electricians,FC ELECTRIC GROUP LLC,(786) 602-6289,,No,5,25,"10514 Green Ivy Ln, Orlando, FL 32832, USA",ChIJ1wjZLOVh54gRFXmjjZ3pyBw,no_website,,,,,False,100
Orlando,Lake Nona Orlando FL,Accountants,AF Business Services,(407) 437-7119,,No,5,162,"10135 Hartford Maroon Rd, Orlando, FL 32827, USA",ChIJ7-dTB2Bj54gRCTjPAiSaqL8,no_website,,,,,False,100
Orlando,Lake Nona Orlando FL,HVAC companies,Orlando HVAC Air Conditioning,(689) 698-5010,,No,4.9,240,"6000 N Orange Blossom Trl, Orlando, FL 32808, USA",ChIJCx3Mwg9ZlIARzWxxkXOIeRg,no_website,,,,,False,100
Orlando,Lake Nona Orlando FL,Remodelers,Contractor Renovations Experts,(407) 807-4111,,No,4.7,35,"10536 Mere Pkwy, Orlando, FL 32832, USA",ChIJYbb4XDOJ3YgR4YKcuwq29l8,no_website,,,,,False,100
Orlando,Baldwin Park Orlando FL,Landscapers,"GreenWorks Landscape & Design, LLC",(407) 722-6966,https://www.facebook.com/greenworkslandscapecfl?mibextid=ZbWKwL,Yes,5,52,"1355 Bennett Dr, Longwood, FL 32750, USA",ChIJtQAY-jhz54gR2LtsnaT9PCg,fake_A,A,,,,True,100
Orlando,Baldwin Park Orlando FL,Cleaning companies,Cleaning Perfect Solution Home LLC,(689) 215-6643,,No,5,23,"5924 Auvers Blvd #203, Orlando, FL 32807, USA",ChIJKftChhJl54gRvPD-TpiUZ_A,no_website,,,,,False,100
Orlando,Baldwin Park Orlando FL,Cleaning companies,Aqua,,https://sites.google.com/aquapressurecleaningfl.com/aquapressurecleaningfl/home,Yes,4.9,117,"525 Conway Rd #49, Orlando, FL 32807, USA",ChIJKTtsO2Ki54gRUtyMQKSaADY,fake_B,B,,,,True,100
Orlando,Baldwin Park Orlando FL,Pool service companies,The Orlando Pool Masters,(407) 544-4599,,No,4.8,92,"5060 W Colonial Dr STE 83, Orlando, FL 32808, USA",ChIJUazPiad554gR41Zxaa29wb8,no_website,,,,,False,100
Orlando,Thornton Park Orlando FL,Landscapers,"Nations Landscaping, LLC",(407) 222-4646,,No,4.4,34,"4915 Lake Gatlin Woods Ct, Orlando, FL 32806, USA",ChIJe7brQZ1854gRwR_TMOsR9z8,no_website,,,,,False,100
Orlando,Thornton Park Orlando FL,Remodelers,Berrios Contracting Group Inc,(888) 465-9273,http://www.instagram.com/theyardchitects,Yes,4.8,84,"618 E South St STE 500, Orlando, FL 32801, USA",ChIJtytAvLNprIkRW9JMTVL8Gxc,fake_A,A,,,,False,100
Orlando,Thornton Park Orlando FL,Remodelers,Specialized Refinishing Co.,(407) 426-4355,,No,4.5,32,"618 E South St STE 500, Orlando, FL 32801, USA",ChIJ886doXh754gR4nY7__AqW-U,no_website,,,,,False,100
Orlando,Dr. Phillips Orlando FL,Electricians,FRED Electrical Residential Services,(571) 982-9312,,No,5,39,"6452 Vineland Rd unit 106, Orlando, FL 32819, USA",ChIJ80AA9r1_54gR0HeS8YGM9LE,no_website,,,,,False,100
Orlando,College Park Orlando FL,Plumbers,J&G Plumbing,(407) 759-3391,,No,4.7,91,"316 N Parramore Ave Suite 378, Orlando, FL 32801, USA",ChIJ8Yw1oBh754gRIaQ8i8TwbRQ,no_website,,,,,False,100
Orlando,College Park Orlando FL,Pest control,Orlando Bat Exclusion Pro,(321) 319-9850,,No,5,29,"135 W Central Blvd, Orlando, FL 32801, USA",ChIJdVeNhTF754gRsiyUVLQSU38,no_website,,,,,False,100
Orlando,MetroWest Orlando FL,Plumbers,Orlando Water Heater Pros,(407) 710-6272,,No,5,68,"7149 Wooded Village Ln, Orlando, FL 32835, USA",ChIJB8XKLf9_54gRrZ60DkY9CQ4,no_website,,,,,False,100
Orlando,Downtown Orlando FL,Accountants,Ridgeview Accounting & Tax,(863) 224-8492,,No,5,33,"20 N Orange Ave 11th Floor, Suite 1100, Orlando, FL 32801, USA",ChIJdWDb1V1754gR-USwCI2SQaU,no_website,,,,,False,100
Orlando,Downtown Orlando FL,Remodelers,Racal Custom Remodeling,(407) 686-4680,,No,4.9,29,"827 Irma Ave, Orlando, FL 32803, USA",ChIJo0wnndZ754gR--zRNIBnISs,no_website,,,,,False,100
Orlando,Windermere FL,Cleaning companies,Cipriano Cleaning Services,(407) 885-8965,,No,5,31,"11325 Center Lake Dr #2308, Windermere, FL 34786, USA",ChIJdaQpHNiB54gRGD0JcBk5qGY,no_website,,,,,False,100
Orlando,Windermere FL,Cleaning companies,Windermere Air Duct Cleaning Pros,(407) 329-5663,,No,5,22,"625 Main St, Windermere, FL 34786, USA",ChIJq66KBEiB54gRqGphGs8Dqa0,no_website,,,,,False,100
Orlando,Windermere FL,Pool service companies,Weekly Neighborhood Pool Care,(407) 337-4443,,No,4.9,91,"7848 Winter Garden Vineland Rd STE 371, Windermere, FL 34786, USA",ChIJt41in22B54gRUxCfVWlbVnk,no_website,,,,,False,100
Orlando,Oviedo FL,Plumbers,Oviedo Plumbing Services,(407) 863-0699,,No,4.5,22,"47 S Central Ave, Oviedo, FL 32765, USA",ChIJC8rIUClr54gRhl6GGXNAbEU,no_website,,,,,False,100
Orlando,Maitland FL,Plumbers,Water Flow Plumbing Florida LLC,(407) 728-4118,,No,5,30,"707 Ashford Oaks Dr #101, Altamonte Springs, FL 32714, USA",ChIJBzSu1Ctx54gRfCNlNCHKbV4,no_website,,,,,False,100
Orlando,Maitland FL,Plumbers,Fast Home Plumbing,(407) 743-6256,,No,4.7,93,"917 FL-436 Suite 223, Casselberry, FL 32707, USA",ChIJXXKXP9Jv54gRprcy9YlUmsY,no_website,,,,,False,100
Orlando,Altamonte Springs FL,Plumbers,Next Plumbing & Heating,(352) 309-3859,,No,5,49,"106 Boston Ave #120, Altamonte Springs, FL 32701, USA",ChIJndBOyMFx54gRBsnlQefXwTU,no_website,,,,,False,100
Orlando,Altamonte Springs FL,Landscapers,"ESRV Maintenance Solutions, LLC.",(321) 380-6352,,No,4.8,35,"503 Yellowood Ct, Altamonte Springs, FL 32714, USA",ChIJW4Vf3GVx54gRknVR-JYzgYI,no_website,,,,,False,100
Orlando,Altamonte Springs FL,Pool service companies,Pool Shack,(407) 682-1280,,No,4.9,145,"790 N State Rd 434, Altamonte Springs, FL 32714, USA",ChIJl8-oA1dx54gRWGnFCch4tpU,no_website,,,,,False,100
Orlando,Casselberry FL,Accountants,"Tax, Accounting & Business Solutions LLC (TABS)",(407) 745-0087,,No,5,86,"286 Wilshire Blvd 2nd Floor, Casselberry, FL 32707, USA",ChIJDYztDBpt54gR6SQKTeoXPhc,no_website,,,,,False,100
Orlando,Casselberry FL,HVAC companies,"MOE AIR Hvac Services, INC",(407) 844-0200,,No,5,53,"620 Laurel Way, Casselberry, FL 32707, USA",ChIJy6w7GbVv54gRgx-aMOKxQrE,no_website,,,,,False,100
Orlando,Winter Garden FL,Plumbers,Winter Garden Plumbing Services,(407) 863-0689,,No,4.5,31,"731 S Dillard St, Winter Garden, FL 34787, USA",ChIJFboEBhKD54gRrM5rSHmDcxU,no_website,,,,,False,100
Orlando,Winter Garden FL,Plumbers,Oakland Plumbing Services,(407) 901-1574,,No,4.3,22,"230 N Tubb St, Oakland, FL 34760, USA",ChIJ9wsLq86F54gRcp8URRUBtt8,no_website,,,,,False,100
Orlando,Winter Garden FL,Landscapers,Cypress Outdoor Services Inc,(321) 310-4533,,No,5,52,"733 S Woodland St, Winter Garden, FL 34787, USA",ChIJ6_SPouY3daARGKZnolWpY-E,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Plumbers,Reel Plumbers of Central Florida,(863) 450-8908,,No,4.9,116,"6155 Florida Ave S, Lakeland, FL 33813, USA",ChIJbZKQnPE73YgRzxsfy2Eruy8,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Landscapers,Franco's Lawn & Landscaping Service,(786) 469-1006,,No,4.8,106,"3303 Merlot Dr, Lakeland, FL 33811, USA",ChIJZ5eiWrg73YgRx8VYSD8niiE,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Landscapers,Fuqua Land management LLC,(863) 529-6975,,No,5,21,"1028 Candlewood Dr, Lakeland, FL 33813, USA",ChIJ8ZwdcP8_3YgRAQK9GYiFYLE,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Landscapers,Nursery Landscape & Garden Center,(863) 644-7331,,No,4.3,84,"5955 Florida Ave S, Lakeland, FL 33813, USA",ChIJc00QD-w73YgR61a1mTY11DU,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Landscapers,ACS Irrigation,(813) 575-2271,,No,4.6,111,"304 E Pine St #4969, Lakeland, FL 33801, USA",ChIJzxdD6I053YgRVx_8KEh4wCQ,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Cleaning companies,"Top 2 Bottom Cleaning Service of Lakeland, LLC",(863) 330-3439,,No,4.8,20,"1307 Valley Hill Dr, Lakeland, FL 33813, USA",ChIJ3QGRHXU_3YgRyrDWG7G4glw,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Accountants,"Accounting Tax & Financial Services, Inc.",(863) 859-1243,,No,4.7,27,"510 Marcum Rd, Lakeland, FL 33809, USA",ChIJtVZIYc9G3YgRCfqL8SA4VGE,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Accountants,Joe's Tax Services,(863) 686-5311,,No,4.8,26,"853 S New York Ave, Lakeland, FL 33815, USA",ChIJ69Coo8443YgRYniFc7Vew5o,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Accountants,James Allen Tax Preparation,(863) 683-1968,,No,4.5,26,"2108 E Edgewood Dr, Lakeland, FL 33803, USA",ChIJ_UIDmOA-3YgRmSyZmmZfMJo,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Pool service companies,Jonny’s pool cleaning,(863) 812-6325,,No,5,101,"1220 Lakewood Rd, Lakeland, FL 33805, USA",ChIJYYaUBJ4y0GwRrzlEKjsd6cs,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Roofers,Lakeland Roofing Installation,,,No,4.9,37,"3823 Old Salem Rd, Lakeland, FL 33811, USA",ChIJ4-N2SCg73YgRPsDW5v-OiVQ,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,HVAC companies,McKinney Air Conditioning & Heating Inc.,(863) 859-2837,,No,4.9,45,"8015 US Hwy 98 N, Lakeland, FL 33809, USA",ChIJGTchJ71G3YgRZf_ir6BTzEE,no_website,,,,,False,100
Lakeland,Downtown Lakeland FL,Remodelers,"All Around Construction of Central Fl, LLC",(863) 661-4004,,No,4.9,33,"296 Granite Dr #6121, Lakeland, FL 33809, USA",ChIJMaGwSb9B3YgR6AwQOYkjcvw,no_website,,,,,False,100
Lakeland,Lake Morton Lakeland FL,Accountants,Alice's Accounting & Tax Services,(863) 858-7777,,No,4.8,22,"4820 US Hwy 98 N, Lakeland, FL 33809, USA",ChIJmyAdGSJH3YgRZCBunp4Z-Pk,no_website,,,,,False,100
Lakeland,Lake Morton Lakeland FL,Remodelers,Lake Morton,,,No,4.7,140,"Lake Morton, Lakeland, FL 33801, USA",ChIJ_evKMTU_3YgRDd26L-UY8CI,no_website,,,,,False,100
Lakeland,Grasslands Lakeland FL,Cleaning companies,Perfect Shine. Cleaning services.,(863) 606-2265,,No,5,34,"5332 Lakeland Highlands Rd, Lakeland, FL 33813, USA",ChIJfeuSHuI73YgRyAv0KfcBl7I,no_website,,,,,False,100
Lakeland,Dixieland Lakeland FL,Plumbers,Paul's Plumbing Company,(863) 683-7828,,No,4.6,25,"120 Frank Lloyd Wright Way, Lakeland, FL 33803, USA",ChIJ4diXYcw43YgRK-TuBFTfdcU,no_website,,,,,False,100
Lakeland,Dixieland Lakeland FL,HVAC companies,"Lakeland Heating & Air Conditioning, Inc.",(863) 334-8657,,No,4.2,22,"106 W Orange St, Lakeland, FL 33815, USA",ChIJYfX3IJY53YgRMT5vaH23_kQ,no_website,,,,,False,100
Lakeland,North Lakeland FL,Roofers,W.D. Hutchinson Roofing LLC,(863) 686-3300,,No,5,29,"1717 W Memorial Blvd, Lakeland, FL 33815, USA",ChIJdVhcaJo43YgRxeiA3JPTl34,no_website,,,,,False,100
Lakeland,Mulberry FL,Plumbers,The Pump House @ Downtown Mulberry,(863) 425-2020,,No,4.4,42,"1575 FL-37, Mulberry, FL 33860, USA",ChIJ4cyGems73YgRP1eryqSxErQ,no_website,,,,,False,100
Lakeland,Highland City FL,Electricians,Roberts Electrical Services Inc,(863) 648-0056,,No,4.4,29,"5311 Kinsley Ln, Lakeland, FL 33812, USA",ChIJSesZ98M-3YgRJQFc1_VfWfQ,no_website,,,,,False,100
Lakeland,Highland City FL,Landscapers,Fields Tree & Land Management,(863) 440-2680,https://www.facebook.com/FieldsTreeandLandManagement/,Yes,4.3,56,"6515 Lakeland Highlands Rd, Lakeland, FL 33813, USA",ChIJYwwJ7d093YgRYmdlTFYqiOU,fake_A,A,,,,True,100
Lakeland,Auburndale FL,Plumbers,Paul Walker Plumbing,(863) 967-0888,,No,4.8,20,"805 Eugena Dr, Auburndale, FL 33823, USA",ChIJWTz1kq5r3YgRpusGjUA8kmo,no_website,,,,,False,100
